annex_code,scientific_name_original,gbif_scientificName,relation_to_annexspecies
hab_4,Hydromantes (Speleomantes) strinatii (Hydromantes (Speleomantes) italicus),"Hydromantes strinatii Aellen, 1958",not in annexspecies
hab_4,Hydromantes (Speleomantes) supramontis,"Hydromantes supramontis Lanza, Nascetti & Bullini, 1986",not in annexspecies
hab_4,Alytes cisternasii,"Alytes cisternasii Boscá, 1879",not in annexspecies
hab_4,Alytes muletensis,"Alytes muletensis (Sanchíz & Adrover, 1979)",not in annexspecies
hab_4,Bombina bombina,"Bombina bombina (Linnaeus, 1761)",not in annexspecies
hab_4,Bombina variegata,"Bombina variegata (Linnaeus, 1758)",not in annexspecies
hab_4,Discoglossus galganoi (including Discoglossus â€˜jeanneaeâ€™),"Discoglossus galganoi Capula, Nascetti, Lanza, Bullini & Crespo, 1985",not in annexspecies
hab_4,Discoglossus montalentii,"Discoglossus montalentii Lanza, Nascetti, Capula & Bullini, 1984",not in annexspecies
hab_4,Discoglossus pictus,"Discoglossus pictus Otth, 1837",not in annexspecies
hab_4,Discoglossus sardus,"Discoglossus sardus Tschudi, 1837",not in annexspecies
hab_4,Rana dalmatina,"Rana dalmatina Fitzinger, 1839",not in annexspecies
hab_4,Rana graeca,"Rana graeca Boulenger, 1891",not in annexspecies
hab_4,Rana iberica,"Rana iberica Boulenger, 1879",not in annexspecies
hab_4,Rana italica,"Rana italica Dubois, 1987",not in annexspecies
hab_4,Rana latastei,"Rana latastei Boulenger, 1879",not in annexspecies
hab_4,Rana lessonae,"Rana lessonae Camerano, 1882",not in annexspecies
hab_4,Pelobates cultripes,"Pelobates cultripes (Cuvier, 1829)",not in annexspecies
hab_4,Pelobates syriacus,"Pelobates syriacus Boettger, 1889",not in annexspecies
hab_4,Bufo viridis,"Bufo viridis Laurenti, 1768",not in annexspecies
hab_4,Hyla meridionalis,"Hyla meridionalis Boettger, 1874",not in annexspecies
hab_4,Hyla sarda,"Hyla sarda (De Betta, 1853)",not in annexspecies
hab_4,Acipenser naccarii,"Acipenser naccarii Bonaparte, 1836",not in annexspecies
hab_4,Acipenser sturio,"Acipenser sturio Linnaeus, 1758",not in annexspecies
hab_4,"Coregonus oxyrhynchus (anadromous populations in certain sectors of the North Sea, except the Finnish populations)","Coregonus oxyrinchus (Linnaeus, 1758)",not in annexspecies
hab_4,Anaecypris hispanica,"Anaecypris hispanica (Steindachner, 1866)",not in annexspecies
hab_4,Phoxinus percnurus,"Phoxinus percnurus (Pallas, 1814)",not in annexspecies
hab_4,Valencia hispanica,"Valencia hispanica (Valenciennes, 1846)",not in annexspecies
hab_4,Gymnocephalus baloni,"Gymnocephalus baloni Holcík & Hensel, 1974",not in annexspecies
hab_4,Romanichthys valsanicola,"Romanichthys valsanicola Dumitrescu, Bănărescu & Stoica, 1957",not in annexspecies
hab_4,Zingel asper,"Zingel asper (Linnaeus, 1758)",not in annexspecies
hab_4,Armadillidium ghardalamensis,"Armadillidium ghardalamensis Caruso & Hili, 1991",not in annexspecies
hab_4,Bolbelasmus unicornis,"Bolbelasmus unicornis (Schrank, 1789)",not in annexspecies
hab_4,Buprestis splendens,"Buprestis splendens Fabricius, 1775",not in annexspecies
hab_4,Carabus hampei,"Carabus hampei Kuster, 1846",not in annexspecies
hab_4,Carabus hungaricus,"Carabus hungaricus Fabricius, 1792",not in annexspecies
hab_4,Carabus olympiae,"Carabus olympiae Sella, 1855",not in annexspecies
hab_4,Carabus variolosus,"Carabus variolosus Fabricius, 1787",not in annexspecies
hab_4,Carabus zawadszkii,"Carabus zawadzkii Kraatz, 1854",not in annexspecies
hab_4,Cerambyx cerdo,"Cerambyx cerdo Linnaeus, 1758",not in annexspecies
hab_4,Cucujus cinnaberinus,"Cucujus cinnaberinus (Scopoli, 1763)",not in annexspecies
hab_4,Dorcadion fulvum cervae,"Dorcadion fulvum cervae Breuning, 1962",not in annexspecies
hab_4,Duvalius gebhardti,"Duvalius gebhardti (Bokor, 1926)",not in annexspecies
hab_4,Duvalius hungaricus,"Duvalius hungaricus (Csiki, 1903)",not in annexspecies
hab_4,Dytiscus latissimus,"Dytiscus latissimus Linnaeus, 1758",not in annexspecies
hab_4,Graphoderus bilineatus,"Graphoderus bilineatus (De Geer, 1774)",not in annexspecies
hab_4,Leptodirus hochenwarti,"Leptodirus hochenwarti Schmidt, 1832",not in annexspecies
hab_4,Pilemia tigrina,"Pilemia tigrina Sama, 2003",not in annexspecies
hab_4,Osmoderma eremita,"Osmoderma eremita (Scopoli, 1763)",not in annexspecies
hab_4,Phryganophilus ruficollis,"Phryganophilus ruficollis (Fabricius, 1798)",not in annexspecies
hab_4,Probaticus subrugosus,"Probaticus subrugosus (Duftschmidt, 1812)",not in annexspecies
hab_4,Propomacrus cypriacus,"Propomacrus cypriacus Alexis & Makris, 2002",not in annexspecies
hab_4,Pseudogaurotina excellens,"Pseudogaurotina excellens (Brancsik, 1874)",not in annexspecies
hab_4,Pseudoseriscius cameroni,"Pseudoseriscius cameroni (Reitter, 1902)",not in annexspecies
hab_4,Pytho kolwensis,"Pytho kolwensis Sahlberg, 1833",not in annexspecies
hab_4,Rosalia alpina,"Rosalia alpina (Linné, 1758)",not in annexspecies
hab_4,Apatura metis,"Apatura metis Freyer, 1829",not in annexspecies
hab_4,Arytrura musculus,"Arytrura musculus (Menetries, 1859)",not in annexspecies
hab_4,Chondrosoma fiduciarium,"Chondrosoma fiduciaria Anker, 1854",not in annexspecies
hab_4,Coenonympha hero,"Coenonympha hero (Linnaeus, 1761)",not in annexspecies
hab_4,Coenonympha oedippus,"Coenonympha oedippus (Fabricius, 1787)",not in annexspecies
hab_4,Colias myrmidone,"Colias myrmidone (Esper, 1781)",not in annexspecies
hab_4,Cucullia mixta,"Cucullia mixta Freyer, 1841",not in annexspecies
hab_4,Dioszeghyana schmidtii,"Dioszeghyana schmidti (Dioszeghy, 1935)",not in annexspecies
hab_4,Erannis ankeraria,"Erannis ankeraria (Staudinger, 1861)",not in annexspecies
hab_4,Erebia calcaria,"Erebia calcaria Lorkovic, 1953",not in annexspecies
hab_4,Erebia christi,"Erebia christi Ratzer, 1890",not in annexspecies
hab_4,Erebia sudetica,"Erebia sudetica Staudinger, 1861",not in annexspecies
hab_4,Eriogaster catax,"Eriogaster catax (Linnaeus, 1758)",not in annexspecies
hab_4,Fabriciana elisa,"Fabriciana elisa (Godart, 1824)",not in annexspecies
hab_4,Glyphipterix loricatella,"Glyphipterix loricatella (Treitschke, 1833)",not in annexspecies
hab_4,Gortyna borelii lunata,"Gortyna borelii lunata Freyer, 1839",not in annexspecies
hab_4,Hypodryas maturna,"Hypodryas maturna Linnaeus, 1761",not in annexspecies
hab_4,Hyles hippophaes,"Hyles hippophaes (Esper, 1789)",not in annexspecies
hab_4,Leptidea morsei,"Leptidea morsei (Fenton, 1882)",not in annexspecies
hab_4,Lignyoptera fumidaria,"Lignyoptera fumidaria (Hubner, 1825)",not in annexspecies
hab_4,Lopinga achine,"Lopinga achine (Scopoli, 1763)",not in annexspecies
hab_4,Lycaena dispar,"Lycaena dispar (Haworth, 1802)",not in annexspecies
hab_4,Lycaena helle,"Lycaena helle (Denis & Schiffermuller, 1775)",not in annexspecies
hab_4,Maculinea arion,"Maculinea arion (Linnaeus, 1758)",not in annexspecies
hab_4,Maculinea nausithous,"Maculinea nausithous (Bergsträsser, 1779)",not in annexspecies
hab_4,Maculinea teleius,"Maculinea teleius (Bergsträsser, 1779)",not in annexspecies
hab_4,Melanargia arge,"Melanargia arge (Sulzer, 1776)",not in annexspecies
hab_4,Nymphalis vaualbum,"Nymphalis vaualbum (Denis & Schiffermuller, 1775)",not in annexspecies
hab_4,Papilio alexanor,"Papilio alexanor Esper, 1800",not in annexspecies
hab_4,Papilio hospiton,"Papilio hospiton Guenee, 1839",not in annexspecies
hab_4,Parnassius apollo,"Parnassius apollo (Linnaeus, 1758)",not in annexspecies
hab_4,Parnassius mnemosyne,"Parnassius mnemosyne (Linnaeus, 1758)",not in annexspecies
hab_4,Phyllometra culminaria,"Phyllometra culminaria (Eversmann, 1843)",not in annexspecies
hab_4,Plebicula golgus,"Plebicula golgus (Hübner, 1803/18)",not in annexspecies
hab_4,Polymixis rufocincta isolata,"Polymixis rufocincta isolata L.Ronkay & Uherkovich, 1983",not in annexspecies
hab_4,Polyommatus eroides,"Polyommatus eroides (Frivaldszky & I., 1835)",not in annexspecies
hab_4,Proserpinus proserpina,"Proserpinus proserpina (Pallas, 1772)",not in annexspecies
hab_4,Pseudophilotes bavius,"Pseudophilotes bavius (Eversmann, 1832)",not in annexspecies
hab_4,Xylomoia strix,"Xylomoia strix Mikkola, 1980",not in annexspecies
hab_4,Zerynthia polyxena,"Zerynthia polyxena (Denis & Schiffermuller, 1775)",not in annexspecies
hab_4,Apteromantis aptera,"Apteromantis aptera Fuente, 1894",not in annexspecies
hab_4,Aeshna viridis,"Aeshna viridis Eversmann, 1836",not in annexspecies
hab_4,Cordulegaster heros,"Cordulegaster heros Theischinger, 1979",not in annexspecies
hab_4,Cordulegaster trinacriae,"Cordulegaster trinacriae Waterston, 1976",not in annexspecies
hab_4,Gomphus graslinii,"Gomphus graslinii Rambur, 1842",not in annexspecies
hab_4,Leucorrhinia albifrons,"Leucorrhinia albifrons Burmeister, 1839",not in annexspecies
hab_4,Leucorrhinia caudalis,"Leucorrhinia caudalis Charpentier, 1840",not in annexspecies
hab_4,Lindenia tetraphylla,"Lindenia tetraphylla Vander Linden, 1825",not in annexspecies
hab_4,Macromia splendens,"Macromia splendens Pictet, 1843",not in annexspecies
hab_4,Ophiogomphus cecilia,"Ophiogomphus cecilia Fourcroy, 1785",not in annexspecies
hab_4,Oxygastra curtisii,"Oxygastra curtisii Dale, 1834",not in annexspecies
hab_4,Stylurus flavipes,"Stylurus flavipes Charpentier, 1825",not in annexspecies
hab_4,Sympecma braueri,"Sympecma braueri Yakobson & Bianki, 1904",not in annexspecies
hab_4,Baetica ustulata,"Baetica ustulata (Rambur, 1838)",not in annexspecies
hab_4,Brachytrupes megacephalus,"Brachytrupes megacephalus (Lefebvre, 1827)",not in annexspecies
hab_4,Isophya costata,"Isophya costata Brunner von Wattenwyl, 1878",not in annexspecies
hab_4,Isophya harzi,"Isophya harzi Kis, 1960",not in annexspecies
hab_4,Isophya stysi,"Isophya stysi Cejchan, 1957",not in annexspecies
hab_4,Myrmecophilus baronii,"Myrmecophilus baronii Baccetti, 1966",not in annexspecies
hab_4,Odontopodisma rubripes,"Odontopodisma rubripes (Ramme, 1931)",not in annexspecies
hab_4,Paracaloptenus caloptenoides,"Paracaloptenus caloptenoides (Brunner von Wattenwyl, 1861)",not in annexspecies
hab_4,Pholidoptera transsylvanica,"Pholidoptera transsylvanica (Fischer, 1853)",not in annexspecies
hab_4,Saga pedo,"Saga pedo (Pallas, 1771)",not in annexspecies
hab_4,Stenobothrus (Stenobothrodes) eurasius,"Stenobothrus eurasius Zubovski, 1898",not in annexspecies
hab_4,Macrothele calpeiana,"Macrothele calpeiana (Walckenaer, 1805)",not in annexspecies
hab_4,Anisus vorticulus,"Anisus vorticulus (Troschel, 1834)",not in annexspecies
hab_4,Caseolus calculus,"Caseolus calculus (R.T.Lowe, 1855)",not in annexspecies
hab_4,Caseolus commixta,"Caseolus commixtus (R.T.Lowe, 1855)",not in annexspecies
hab_4,Caseolus sphaerula,"Caseolus sphaerulus (Lowe, 1852)",not in annexspecies
hab_4,Discula leacockiana,"Discula leacockiana (Wollaston, 1878)",not in annexspecies
hab_4,Discula tabellata,"Discula tabellata (R.T.Lowe, 1852)",not in annexspecies
hab_4,Discula testudinalis,"Discula testudinalis (R.T.Lowe, 1852)",not in annexspecies
hab_4,Discus guerinianus,"Discus guerinianus (R.T.Lowe, 1852)",not in annexspecies
hab_4,Elona quimperiana,"Elona quimperiana (Blainville, 1821)",not in annexspecies
hab_4,Geomalacus maculosus,"Geomalacus maculosus Allman, 1843",not in annexspecies
hab_4,Geomitra moniziana,"Geomitra moniziana (Paiva, 1867)",not in annexspecies
hab_4,Gibbula nivosa,"Gibbula nivosa A.Adams, 1853",not in annexspecies
hab_4,Hygromia kovacsi,"Hygromia kovacsi Varga & L.Pinter, 1972",not in annexspecies
hab_4,Idiomela (Helix) subplicata,"Idiomela subplicata (G.B.Sowerby I, 1824)",not in annexspecies
hab_4,Lampedusa imitatrix,"Lampedusa imitatrix (O.Boettger, 1879)",not in annexspecies
hab_4,Lampedusa melitensis,"Lampedusa melitensis (Caruana Gatto, 1892)",not in annexspecies
hab_4,Leiostyla abbreviata,"Leiostyla abbreviata (R.T.Lowe, 1852)",not in annexspecies
hab_4,Leiostyla cassida,"Leiostyla cassida (R.T.Lowe, 1831)",not in annexspecies
hab_4,Leiostyla corneocostata,"Leiostyla corneocostata (Wollaston, 1878)",not in annexspecies
hab_4,Leiostyla gibba,"Leiostyla gibba (R.T.Lowe, 1852)",not in annexspecies
hab_4,Leiostyla lamellosa,"Leiostyla lamellosa (R.T.Lowe, 1852)",not in annexspecies
hab_4,Patella ferruginea,"Patella ferruginea Gmelin, 1791",not in annexspecies
hab_4,Sadleriana pannonica,Sadleriana pannonica,not in annexspecies
hab_4,Theodoxus prevostianus,"Theodoxus prevostianus (C.Pfeiffer, 1828)",not in annexspecies
hab_4,Theodoxus transversalis,"Theodoxus transversalis (Pfeiffer, 1828)",not in annexspecies
hab_4,Lithophaga lithophaga,"Lithophaga lithophaga (Linnaeus, 1758)",not in annexspecies
hab_4,Pinna nobilis,"Pinna nobilis Linnaeus, 1758",not in annexspecies
hab_4,Margaritifera auricularia,"Margaritifera auricularia (Spengler, 1793)",not in annexspecies
hab_4,Unio crassus,"Unio crassus Philipsson, 1788",not in annexspecies
hab_4,Congeria kusceri,"Congeria kusceri Bole, 1962",not in annexspecies
hab_4,Centrostephanus longispinus,"Centrostephanus longispinus (Philippi, 1845)",not in annexspecies
hab_4,Asplenium hemionitis L.,Asplenium hemionitis L.,not in annexspecies
hab_4,Dracaena draco (L.) L.,Dracaena draco L.,not in annexspecies
hab_4,Narcissus longispathus Pugsley,Narcissus longispathus Degen & Hervier ex Pugsley,not in annexspecies
hab_4,Narcissus triandrus L.,Narcissus triandrus L.,not in annexspecies
hab_4,Berberis maderensis Lowe,Berberis maderensis Lowe,not in annexspecies
hab_4,Campanula morettiana Reichenb.,Campanula morettiana Rchb.,not in annexspecies
hab_4,Physoplexis comosa (L.) Schur.,Physoplexis comosa Schur,not in annexspecies
hab_4,Moehringia fontqueri Pau,Moehringia fontqueri Pau,not in annexspecies
hab_4,Argyranthemum pinnatifidum (L.f.) Lowe subsp. succulentum (Lowe) C. J. Humphries,Argyranthemum pinnatifidum subsp. succulentum (Lowe) Humphries,not in annexspecies
hab_4,Helichrysum sibthorpii Rouy,Helichrysum sibthorpii Rouy,not in annexspecies
hab_4,Picris willkommii (Schultz Bip.) Nyman,Picris willkommii Nyman,not in annexspecies
hab_4,Santolina elegans Boiss. ex DC.,Santolina elegans Boiss. ex DC.,not in annexspecies
hab_4,Senecio caespitosus Brot.,Senecio caespitosus Brot.,not in annexspecies
hab_4,Senecio lagascanus DC. subsp. lusitanicus (P. Cout.) Pinto da Silva,Senecio lagascanus subsp. lusitanicus (P.Cout.) A.R.Pinto da Silva,not in annexspecies
hab_4,Wagenitzia lancifolia (Sieber ex Sprengel) Dostal,Wagenitzia lancifolia (Spreng.) Dostal,not in annexspecies
hab_4,Murbeckiella sousae Rothm.,Murbeckiella sousae Rothm.,not in annexspecies
hab_4,Euphorbia nevadensis Boiss. & Reuter,Euphorbia nevadensis Boiss. & Reut.,not in annexspecies
hab_4,Jankaea heldreichii (Boiss.) Boiss.,Jankaea heldreichii Boiss.,not in annexspecies
hab_4,Ramonda serbica Pancic,Ramonda serbica Pancic,not in annexspecies
hab_4,Crocus etruscus Parl.,Crocus etruscus Parl.,not in annexspecies
hab_4,Iris boissieri Henriq.,Iris boissieri Henriq.,not in annexspecies
hab_4,Rosmarinus tomentosus Huber-Morath & Maire,"Rosmarinus tomentosus Hub.-Mor., Maire & Maire",not in annexspecies
hab_4,Teucrium charidemi Sandwith,Teucrium charidemi Sandwith,not in annexspecies
hab_4,Thymus capitellatus Hoffmanns. & Link,Thymus capitellatus Hoffmanns. & Link,not in annexspecies
hab_4,Thymus villosus L. subsp. villosus L.,Thymus villosus subsp. villosus,not in annexspecies
hab_4,Androcymbium europaeum (Lange) K. Richter,Androcymbium europaeum (Lange) K.Richt.,not in annexspecies
hab_4,Bellevalia hackelli Freyn,Bellevalia hackelii Freyn,not in annexspecies
hab_4,Colchicum corsicum Baker,Colchicum corsicum Baker,not in annexspecies
hab_4,Colchicum cousturieri Greuter,Colchicum cousturieri Greuter,not in annexspecies
hab_4,Fritillaria drenovskii Degen & Stoy.,Fritillaria drenovskii Degen & Stoj.,not in annexspecies
hab_4,Fritillaria gussichiae (Degen & Doerfler) Rix,Fritillaria gussichiae (Degen & Dörfl.) Rix,not in annexspecies
hab_4,Fritillaria obliqua Ker-Gawl.,Fritillaria obliqua Ker Gawl.,not in annexspecies
hab_4,Fritillaria rhodocanakis Orph. ex Baker,Fritillaria rhodocanakis Orph. ex Baker & Turrill,not in annexspecies
hab_4,Scilla beirana Samp.,Scilla beirana Samp.,not in annexspecies
hab_4,Scilla odorata Link,Scilla odorata Link,not in annexspecies
hab_4,Ophrys argolica Fleischm.,Ophrys argolica H.Fleischm.,not in annexspecies
hab_4,Orchis scopulorum Simsmerh.,Orchis scopulorum Summerh.,not in annexspecies
hab_4,Spiranthes aestivalis (Poiret) L.C.M. Richard,Spiranthes aestivalis Rich.,not in annexspecies
hab_4,Androsace cylindrica DC.,Androsace cylindrica DC.,not in annexspecies
hab_4,Primula glaucescens Moretti,Primula glaucescens Moretti,not in annexspecies
hab_4,Primula spectabilis Tratt.,Primula spectabilis Tratt.,not in annexspecies
hab_4,Aquilegia alpina L.,Aquilegia alpina L.,not in annexspecies
hab_4,Sideroxylon marmulano Banks ex Lowe,Sideroxylon marmulano Lowe,not in annexspecies
hab_4,Saxifraga cintrana Kuzinsky ex Willk.,Saxifraga cintrana Kuzinsky ex Willk.,not in annexspecies
hab_4,Saxifraga portosanctana Boiss.,Saxifraga portosanctana Boiss.,not in annexspecies
hab_4,Saxifraga presolanensis Engl.,Saxifraga presolanensis Engl.,not in annexspecies
hab_4,Saxifraga valdensis DC.,Saxifraga valdensis DC.,not in annexspecies
hab_4,Saxifraga vayredana Luizet,Saxifraga vayredana Luizet,not in annexspecies
hab_4,Antirrhinum lopesianum Rothm.,Antirrhinum lopesianum Rothm.,not in annexspecies
hab_4,Lindernia procumbens (Krocker) Philcox,Lindernia procumbens (Krock.) Philcox,not in annexspecies
hab_4,Mandragora officinarum L.,Mandragora officinarum L.,not in annexspecies
hab_4,Thymelaea broterana P. Cout.,Thymelaea broteriana P.Cout.,not in annexspecies
hab_4,Bunium brevifolium Lowe,Bunium brevifolium Lowe,not in annexspecies
hab_4,Viola athois W. Becker,Viola athois W.Becker,not in annexspecies
hab_4,Viola cazorlensis Gandoger,Viola cazorlensis Gand.,not in annexspecies
hab_4,Asplenium jahandiezii (Litard.) Rouy,Asplenium jahandiezii Rouy,not in annexspecies
hab_4,Asplenium adulterinum Milde,Asplenium adulterinum Milde,not in annexspecies
hab_4,Woodwardia radicans (L.) Sm.,Woodwardia radicans (L.) Sm.,not in annexspecies
hab_4,Culcita macrocarpa C. Presl,Culcita macrocarpa C.Presl,not in annexspecies
hab_4,Diplazium sibiricum (Turcz. ex Kunze) Kurata,Diplazium sibiricum (Turcz. ex Kunze) Sa.Kurata,not in annexspecies
hab_4,Dryopteris corleyi Fraser-Jenk.,Dryopteris corleyi Fraser-Jenk.,not in annexspecies
hab_4,Trichomanes speciosum Willd.,Trichomanes speciosum Willd.,not in annexspecies
hab_4,Isoetes boryana Durieu,Isoetes boryana Durieu,not in annexspecies
hab_4,Isoetes malinverniana Ces. & De Not.,Isoetes malinverniana Cesati & De Not.,not in annexspecies
hab_4,Marsilea batardae Launert,Marsilea batardae Launert,not in annexspecies
hab_4,Marsilea quadrifolia L.,Marsilea quadrifolia L.,not in annexspecies
hab_4,Marsilea strigosa Willd.,Marsilea strigosa Willd.,not in annexspecies
hab_4,Botrychium simplex Hitchc.,Botrychium simplex Hitchc.,not in annexspecies
hab_4,Ophioglossum polyphyllum A. Braun,Ophioglossum polyphyllum A.Braun,not in annexspecies
hab_4,Abies nebrodensis (Lojac.) Mattei,Abies nebrodensis Mattei,not in annexspecies
hab_4,Alisma wahlenbergii (Holmberg) Juz.,Alisma wahlenbergii (Holmb.) Juz.,not in annexspecies
hab_4,Caldesia parnassifolia (L.) Parl.,Caldesia parnassifolia (L.) Parl.,not in annexspecies
